loopIteration,time,rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],vbatLatest,amperageLatest,gyroADC[0],gyroADC[1],gyroADC[2],gyroADCafterRpm[0],gyroADCafterRpm[1],gyroADCafterRpm[2],accSmooth[0],accSmooth[1],accSmooth[2],accADCafterRpm[0],accADCafterRpm[1],accADCafterRpm[2],motor[0],motor[1],motor[2],motor[3],erpm[0],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,heading[0],heading[1],heading[2]
6616,24637922,0,0,0,10000,0,0,9,-12,305,0,2,181,165,-111,-2024,-165,111,-2024,158,158,158,158,0,0,0,0,0,0,-3.078672647,0.027790231,0.870569372
6617,24638169,0,0,0,10000,0,0,9,-10,301,0,1,179,161,-114,-2027,-161,114,-2027,158,158,158,158,0,0,0,0,0,0,-3.078681159,0.027735599,0.871895195
6618,24638417,0,0,0,10000,0,0,9,-8,296,0,0,176,167,-113,-2034,-167,113,-2034,158,158,158,158,0,0,0,0,0,0,-3.078690165,0.027666469,0.873206304
6619,24638665,0,0,0,10000,0,0,9,-5,292,0,-2,173,181,-112,-2040,-181,112,-2040,158,158,158,158,0,0,0,0,0,0,-3.078699727,0.027571757,0.874503185
6620,24638912,0,0,0,10000,0,0,9,-2,287,0,-4,171,179,-110,-2041,-179,110,-2041,158,158,158,158,0,0,0,0,0,0,-3.078710278,0.027464177,0.8757743
6621,24639160,0,0,0,10000,0,0,9,0,281,0,-5,168,177,-107,-2039,-177,107,-2039,158,158,158,158,0,0,0,0,0,0,-3.078722315,0.027348558,0.877025149
6622,24639408,0,0,0,10000,0,0,8,2,276,0,-7,164,185,-110,-2034,-185,110,-2034,158,158,158,158,0,0,0,0,0,0,-3.078735199,0.027216653,0.878255599
6623,24639655,0,0,0,10000,0,0,8,4,270,0,-8,161,192,-108,-2027,-192,108,-2027,158,158,158,158,0,0,0,0,0,0,-3.078748497,0.027068869,0.879457156
6624,24639903,0,0,0,10000,0,0,8,5,265,0,-9,158,190,-102,-2018,-190,102,-2018,158,158,158,158,0,0,0,0,0,0,-3.078765475,0.026917728,0.880642525
6625,24640151,0,0,0,10000,0,0,8,5,260,0,-9,155,196,-97,-2013,-196,97,-2013,158,158,158,158,0,0,0,0,0,0,-3.078785524,0.026760637,0.881807787
6626,24640398,0,0,0,10000,0,0,8,4,256,0,-9,151,201,-94,-2011,-201,94,-2011,158,158,158,158,0,0,0,0,0,0,-3.078807283,0.026602729,0.882952137
6627,24640646,0,0,0,10000,0,0,8,2,252,0,-8,149,199,-86,-2009,-199,86,-2009,158,158,158,158,0,0,0,0,0,0,-3.078834822,0.026454508,0.884083922
6628,24640894,0,0,0,10000,0,0,8,-1,249,0,-7,147,192,-75,-2008,-192,75,-2008,158,158,158,158,0,0,0,0,0,0,-3.078870801,0.026324427,0.885202433
6629,24641141,0,0,0,10000,0,0,8,-3,246,0,-5,145,177,-74,-2009,-177,74,-2009,158,158,158,158,0,0,0,0,0,0,-3.078907134,0.026214344,0.886301117
6630,24641389,0,0,0,10000,0,0,8,-5,243,0,-4,143,172,-81,-2011,-172,81,-2011,158,158,158,158,0,0,0,0,0,0,-3.078937264,0.026116602,0.887388892
6631,24641637,0,0,0,10000,0,0,8,-6,240,0,-3,141,166,-87,-2014,-166,87,-2014,158,158,158,158,0,0,0,0,0,0,-3.078962121,0.026027359,0.888461758
6632,24641884,0,0,0,10000,0,0,9,-6,236,0,-3,139,157,-87,-2016,-157,87,-2016,158,158,158,158,0,0,0,0,0,0,-3.078982225,0.025944167,0.889511946
6633,24642132,0,0,0,10000,0,0,9,-5,232,0,-3,137,150,-88,-2018,-150,88,-2018,158,158,158,158,0,0,0,0,0,0,-3.079000995,0.02586178,0.890548088
6634,24642379,0,0,0,10000,0,0,9,-4,227,0,-3,134,147,-94,-2022,-147,94,-2022,158,158,158,158,0,0,0,0,0,0,-3.07901442,0.025775907,0.891557719
6635,24642627,0,0,0,10000,1,0,9,-3,221,0,-4,131,145,-95,-2026,-145,95,-2026,158,158,158,158,0,0,0,0,0,0,-3.079026402,0.025686107,0.892545258
6636,24642875,0,0,0,10000,1,0,9,-1,216,0,-5,128,142,-91,-2028,-142,91,-2028,158,158,158,158,0,0,0,0,0,0,-3.079041121,0.025588904,0.893511865
6637,24643122,0,0,0,10000,1,0,9,0,211,0,-6,124,137,-87,-2028,-137,87,-2028,158,158,158,158,0,0,0,0,0,0,-3.079058528,0.02549008,0.894453267
6638,24643370,0,0,0,10000,1,0,8,1,206,0,-7,122,134,-86,-2027,-134,86,-2027,158,158,158,158,0,0,0,0,0,0,-3.079080296,0.025388462,0.895376679
6639,24643618,0,0,0,10000,1,0,8,2,202,0,-7,119,131,-80,-2023,-131,80,-2023,158,158,158,158,0,0,0,0,0,0,-3.079106232,0.025284163,0.896283396
6640,24643865,0,0,0,10000,1,0,8,3,199,0,-8,116,128,-77,-2018,-128,77,-2018,158,158,158,158,0,0,0,0,0,0,-3.07913397,0.025177306,0.897173835
6641,24644113,0,0,0,10000,1,0,8,4,194,0,-8,114,135,-71,-2015,-135,71,-2015,158,158,158,158,0,0,0,0,0,0,-3.079165759,0.02505941,0.898048203
6642,24644361,0,0,0,10000,1,0,8,6,189,0,-9,111,134,-70,-2013,-134,70,-2013,158,158,158,158,0,0,0,0,0,0,-3.079197581,0.024932573,0.898901436
6643,24644608,0,0,0,10000,1,0,8,7,184,0,-10,108,129,-63,-2015,-129,63,-2015,158,158,158,158,0,0,0,0,0,0,-3.079234632,0.024804267,0.899730331
6644,24644856,0,0,0,10000,1,0,8,8,179,0,-11,105,121,-59,-2019,-121,59,-2019,158,158,158,158,0,0,0,0,0,0,-3.079274424,0.024677074,0.900540477
6645,24645104,0,0,0,10000,1,0,9,9,174,0,-11,102,110,-57,-2021,-110,57,-2021,158,158,158,158,0,0,0,0,0,0,-3.079310948,0.024553429,0.901327915
6646,24645351,0,0,0,10000,1,0,8,11,170,0,-12,99,100,-52,-2024,-100,52,-2024,158,158,158,158,0,0,0,0,0,0,-3.079355556,0.024428445,0.902094824
6647,24645599,0,0,0,10000,1,0,8,13,165,0,-13,96,91,-48,-2021,-91,48,-2021,158,158,158,158,0,0,0,0,0,0,-3.079402547,0.024301137,0.902842762
6648,24645847,0,0,0,10000,1,0,8,14,162,0,-14,93,83,-46,-2017,-83,46,-2017,158,158,158,158,0,0,0,0,0,0,-3.079450498,0.02417556,0.903576987
6649,24646094,0,0,0,10000,1,0,9,14,158,0,-15,92,79,-46,-2016,-79,46,-2016,158,158,158,158,0,0,0,0,0,0,-3.079493582,0.024052473,0.904290498
6650,24646342,0,0,0,10000,1,0,9,14,154,0,-15,89,78,-48,-2016,-78,48,-2016,158,158,158,158,0,0,0,0,0,0,-3.079534361,0.023929236,0.904989017
6651,24646590,0,0,0,10000,1,0,9,15,150,0,-15,87,78,-45,-2017,-78,45,-2017,158,158,158,158,0,0,0,0,0,0,-3.079577099,0.023800773,0.905670881
6652,24646837,0,0,0,10000,1,0,9,16,146,0,-15,84,78,-45,-2018,-78,45,-2018,158,158,158,158,0,0,0,0,0,0,-3.079619423,0.023667212,0.906333119
6653,24647085,0,0,0,10000,1,0,9,16,142,0,-16,82,78,-46,-2020,-78,46,-2020,158,158,158,158,0,0,0,0,0,0,-3.079660368,0.023532614,0.906980462
6654,24647333,0,0,0,10000,1,0,9,17,137,0,-16,79,79,-47,-2021,-79,47,-2021,158,158,158,158,0,0,0,0,0,0,-3.079699887,0.02339172,0.907606429
6655,24647580,0,0,0,10000,1,0,9,18,133,0,-17,76,82,-57,-2020,-82,57,-2020,158,158,158,158,0,0,0,0,0,0,-3.079730682,0.023243359,0.908212066
6656,24647828,0,0,0,10000,1,0,9,19,128,0,-17,74,86,-60,-2019,-86,60,-2019,158,158,158,158,0,0,0,0,0,0,-3.079758222,0.023086128,0.908798819
6657,24648075,0,0,0,10000,1,0,9,19,124,0,-18,71,89,-60,-2017,-89,60,-2017,158,158,158,158,0,0,0,0,0,0,-3.079785237,0.022925838,0.909366469
6658,24648323,0,0,0,10000,1,0,9,19,121,0,-18,68,92,-55,-2015,-92,55,-2015,158,158,158,158,0,0,0,0,0,0,-3.079815728,0.022762373,0.90992437
6659,24648571,0,0,0,10000,1,0,9,19,117,0,-18,67,96,-53,-2014,-96,53,-2014,158,158,158,158,0,0,0,0,0,0,-3.079847285,0.02259482,0.910465775
6660,24648818,0,0,0,10000,1,0,9,19,113,0,-18,64,98,-51,-2014,-98,51,-2014,158,158,158,158,0,0,0,0,0,0,-3.079880072,0.022425025,0.910988404
6661,24649066,0,0,0,10000,1,0,8,18,110,0,-18,62,98,-52,-2013,-98,52,-2013,158,158,158,158,0,0,0,0,0,0,-3.079915764,0.022258813,0.91149958
6662,24649314,0,0,0,10000,1,0,9,17,106,0,-17,60,97,-54,-2011,-97,54,-2011,158,158,158,158,0,0,0,0,0,0,-3.079944862,0.022096966,0.911992702
6663,24649561,0,0,0,10000,1,0,9,17,102,0,-17,57,95,-56,-2009,-95,56,-2009,158,158,158,158,0,0,0,0,0,0,-3.079971828,0.021936174,0.912466092
6664,24649809,0,0,0,10000,1,0,9,15,99,0,-16,55,93,-57,-2009,-93,57,-2009,158,158,158,158,0,0,0,0,0,0,-3.079997446,0.021784922,0.912927291
6665,24650057,0,0,0,10000,1,0,8,14,96,0,-15,54,91,-57,-2009,-91,57,-2009,158,158,158,158,0,0,0,0,0,0,-3.080026993,0.021639068,0.913374904
6666,24650304,0,0,0,10000,1,0,8,14,92,0,-15,51,89,-56,-2012,-89,56,-2012,158,158,158,158,0,0,0,0,0,0,-3.080057138,0.021494119,0.913803425
6667,24650552,0,0,0,10000,1,0,8,13,88,0,-15,49,86,-53,-2013,-86,53,-2013,158,158,158,158,0,0,0,0,0,0,-3.080089214,0.021354958,0.914215917
6668,24650800,0,0,0,10000,1,0,9,13,85,0,-14,46,85,-54,-2016,-85,54,-2016,158,158,158,158,0,0,0,0,0,0,-3.080115916,0.02121599,0.914615143
6669,24651047,0,0,0,10000,1,0,9,13,81,0,-14,45,83,-58,-2019,-83,58,-2019,158,158,158,158,0,0,0,0,0,0,-3.080139144,0.02107791,0.914994808
6670,24651295,0,0,0,10000,1,0,9,13,78,0,-14,42,81,-58,-2019,-81,58,-2019,158,158,158,158,0,0,0,0,0,0,-3.080161887,0.020940762,0.915362583
6671,24651543,0,0,0,10000,1,0,9,14,74,0,-14,40,78,-54,-2019,-78,54,-2019,158,158,158,158,0,0,0,0,0,0,-3.080187478,0.020800936,0.915713362
6672,24651790,0,0,0,10000,1,0,9,14,71,0,-15,38,76,-52,-2018,-76,52,-2018,158,158,158,158,0,0,0,0,0,0,-3.080214439,0.020662372,0.916049821
6673,24652038,0,0,0,10000,1,0,9,15,68,0,-15,36,74,-54,-2017,-74,54,-2017,158,158,158,158,0,0,0,0,0,0,-3.080239223,0.020520415,0.916374201
6674,24652286,0,0,0,10000,1,0,9,15,64,0,-15,34,71,-57,-2017,-71,57,-2017,158,158,158,158,0,0,0,0,0,0,-3.080261102,0.020380094,0.916680396
6675,24652533,0,0,0,10000,1,0,9,16,62,0,-16,32,70,-56,-2016,-70,56,-2016,158,158,158,158,0,0,0,0,0,0,-3.080283641,0.020236211,0.916977029
6676,24652781,0,0,0,10000,1,0,9,16,58,0,-16,31,70,-55,-2016,-70,55,-2016,158,158,158,158,0,0,0,0,0,0,-3.080306443,0.020091289,0.917257548
6677,24653029,0,0,0,10000,1,0,8,17,55,0,-16,28,70,-52,-2016,-70,52,-2016,158,158,158,158,0,0,0,0,0,0,-3.080335705,0.019941495,0.917525701
6678,24653276,0,0,0,10000,1,0,8,17,52,0,-17,26,69,-48,-2015,-69,48,-2015,158,158,158,158,0,0,0,0,0,0,-3.080367986,0.019792233,0.917780264
6679,24653524,0,0,0,10000,1,0,8,17,49,0,-17,25,67,-48,-2014,-67,48,-2014,158,158,158,158,0,0,0,0,0,0,-3.080399753,0.01964384,0.918022413
6680,24653772,0,0,0,10000,1,0,8,17,46,0,-17,23,65,-53,-2014,-65,53,-2014,158,158,158,158,0,0,0,0,0,0,-3.080427068,0.019496536,0.918250581
6681,24654019,0,0,0,10000,1,0,8,17,43,0,-17,21,64,-58,-2014,-64,58,-2014,158,158,158,158,0,0,0,0,0,0,-3.080450068,0.019349746,0.918464155
6682,24654267,0,0,0,10000,1,0,8,17,40,0,-17,19,61,-61,-2013,-61,61,-2013,158,158,158,158,0,0,0,0,0,0,-3.080470109,0.019204637,0.918664622
6683,24654514,0,0,0,10000,1,0,8,17,37,0,-17,18,58,-59,-2013,-58,59,-2013,158,158,158,158,0,0,0,0,0,0,-3.080491616,0.019061702,0.918851215
6684,24654762,0,0,0,10000,1,0,8,17,34,0,-17,16,57,-61,-2013,-57,61,-2013,158,158,158,158,0,0,0,0,0,0,-3.080511046,0.018918773,0.91902504
6685,24655010,0,0,0,10000,1,0,9,17,32,0,-17,14,56,-63,-2013,-56,63,-2013,158,158,158,158,0,0,0,0,0,0,-3.080524293,0.018776373,0.919189758
6686,24655257,0,0,0,10000,1,0,9,16,30,0,-17,13,55,-62,-2014,-55,62,-2014,158,158,158,158,0,0,0,0,0,0,-3.080538352,0.018639047,0.919344967
6687,24655505,0,0,0,10000,1,0,9,16,29,0,-16,12,51,-60,-2015,-51,60,-2015,158,158,158,158,0,0,0,0,0,0,-3.080553838,0.018504719,0.91949601
6688,24655753,0,0,0,10000,1,0,9,16,27,0,-16,11,49,-62,-2015,-49,62,-2015,158,158,158,158,0,0,0,0,0,0,-3.080567477,0.018371731,0.919637799
6689,24656001,0,0,0,10000,1,0,9,16,25,-1,-16,10,48,-69,-2014,-48,69,-2014,158,158,158,158,0,0,0,0,0,0,-3.08057511,0.018239266,0.919769829
6690,24656248,0,0,0,10000,1,0,9,16,24,0,-16,9,47,-71,-2014,-47,71,-2014,158,158,158,158,0,0,0,0,0,0,-3.080581141,0.018107831,0.919896646
6691,24656496,0,0,0,10000,1,0,9,16,23,0,-16,8,45,-67,-2014,-45,67,-2014,158,158,158,158,0,0,0,0,0,0,-3.080590211,0.017977748,0.920019745
6692,24656743,0,0,0,10000,1,0,9,15,22,0,-16,7,41,-61,-2015,-41,61,-2015,158,158,158,158,0,0,0,0,0,0,-3.080604308,0.017855454,0.920137995
6693,24656991,0,0,0,10000,1,0,9,15,21,0,-15,7,39,-60,-2015,-39,60,-2015,158,158,158,158,0,0,0,0,0,0,-3.080618966,0.017734509,0.920252103
6694,24657239,0,0,0,10000,1,0,9,15,20,0,-15,6,35,-64,-2016,-35,64,-2016,158,158,158,158,0,0,0,0,0,0,-3.080630271,0.017616777,0.920360736
6695,24657486,0,0,0,10000,1,0,10,14,19,-1,-15,5,32,-71,-2015,-32,71,-2015,158,158,158,158,0,0,0,0,0,0,-3.080631504,0.017505993,0.920463033
6696,24657734,0,0,0,10000,1,0,10,14,17,-1,-15,5,30,-76,-2014,-30,76,-2014,158,158,158,158,0,0,0,0,0,0,-3.080628244,0.0173963,0.920556041
6697,24657982,0,0,0,10000,1,0,10,13,16,-1,-15,4,29,-73,-2013,-29,73,-2013,158,158,158,158,0,0,0,0,0,0,-3.080627319,0.01729168,0.920644654
6698,24658229,0,0,0,10000,1,0,10,13,15,-1,-14,3,27,-66,-2012,-27,66,-2012,158,158,158,158,0,0,0,0,0,0,-3.080632193,0.017188848,0.92072922
6699,24658477,0,0,0,10000,1,0,10,12,15,-1,-14,3,26,-64,-2011,-26,64,-2011,158,158,158,158,0,0,0,0,0,0,-3.080638473,0.017091129,0.920813856
6700,24658725,0,0,0,10000,1,0,10,11,15,-1,-14,3,25,-67,-2011,-25,67,-2011,158,158,158,158,0,0,0,0,0,0,-3.080642263,0.016998706,0.920897659
6701,24658972,0,0,0,10000,1,0,10,11,15,-1,-13,3,25,-69,-2011,-25,69,-2011,158,158,158,158,0,0,0,0,0,0,-3.080644566,0.016906609,0.920980898
6702,24659220,0,0,0,10000,1,0,10,10,15,-1,-13,3,23,-72,-2010,-23,72,-2010,158,158,158,158,0,0,0,0,0,0,-3.080644167,0.016820461,0.92106342
6703,24659468,0,0,0,10000,1,0,10,9,14,-1,-12,3,22,-73,-2010,-22,73,-2010,158,158,158,158,0,0,0,0,0,0,-3.080642863,0.016739328,0.92114105
6704,24659715,0,0,0,10000,1,0,10,8,14,-1,-12,2,20,-69,-2011,-20,69,-2011,158,158,158,158,0,0,0,0,0,0,-3.080645064,0.016664405,0.921218357
6705,24659963,0,0,0,10000,1,0,10,7,14,-1,-11,2,18,-66,-2012,-18,66,-2012,158,158,158,158,0,0,0,0,0,0,-3.080649602,0.016595432,0.92129572
6706,24660211,0,0,0,10000,1,0,10,6,13,-1,-11,2,16,-68,-2013,-16,68,-2013,158,158,158,158,0,0,0,0,0,0,-3.080652456,0.016532255,0.921367926
6707,24660458,0,0,0,10000,1,0,9,6,13,-1,-10,1,15,-69,-2013,-15,69,-2013,158,158,158,158,0,0,0,0,0,0,-3.080658954,0.016470096,0.921439597
6708,24660706,0,0,0,10000,1,0,9,5,13,0,-10,1,13,-69,-2013,-13,69,-2013,158,158,158,158,0,0,0,0,0,0,-3.080665281,0.01641391,0.921510912
6709,24660954,0,0,0,10000,1,0,9,5,13,0,-9,1,11,-70,-2015,-11,70,-2015,158,158,158,158,0,0,0,0,0,0,-3.080670871,0.016359438,0.921581798
6710,24661201,0,0,0,10000,1,0,9,4,12,0,-9,1,10,-70,-2016,-10,70,-2016,158,158,158,158,0,0,0,0,0,0,-3.080676579,0.016309973,0.921647725
6711,24661449,0,0,0,10000,1,0,9,4,12,0,-9,1,9,-72,-2017,-9,72,-2017,158,158,158,158,0,0,0,0,0,0,-3.080680525,0.016261342,0.921713451
6712,24661696,0,0,0,10000,1,0,8,3,12,0,-9,1,9,-73,-2018,-9,73,-2018,158,158,158,158,0,0,0,0,0,0,-3.080688143,0.016217129,0.921778565
6713,24661944,0,0,0,10000,1,0,8,3,12,0,-8,1,9,-73,-2020,-9,73,-2020,158,158,158,158,0,0,0,0,0,0,-3.080695711,0.016172924,0.921843894
6714,24662192,0,0,0,10000,1,0,9,3,12,0,-8,1,7,-70,-2022,-7,70,-2022,158,158,158,158,0,0,0,0,0,0,-3.080701511,0.016130417,0.921909306
6715,24662439,0,0,0,10000,1,0,9,2,11,0,-8,1,9,-69,-2022,-9,69,-2022,158,158,158,158,0,0,0,0,0,0,-3.080708201,0.016090405,0.921970352
6716,24662687,0,0,0,10000,1,0,9,2,11,0,-7,0,8,-69,-2023,-8,69,-2023,158,158,158,158,0,0,0,0,0,0,-3.080714775,0.016051248,0.922031435
6717,24662935,0,0,0,10000,1,0,10,2,11,0,-7,0,7,-71,-2022,-7,71,-2022,158,158,158,158,0,0,0,0,0,0,-3.080715319,0.016012992,0.922092088
6718,24663182,0,0,0,10000,1,0,10,1,11,-1,-7,0,6,-73,-2021,-6,73,-2021,158,158,158,158,0,0,0,0,0,0,-3.080714332,0.015979954,0.922151856
6719,24663430,0,0,0,10000,1,0,10,1,11,-1,-7,0,6,-72,-2021,-6,72,-2021,158,158,158,158,0,0,0,0,0,0,-3.080713996,0.015946967,0.922211933
6720,24663678,0,0,0,10000,1,0,10,1,11,-1,-7,0,5,-70,-2019,-5,70,-2019,158,158,158,158,0,0,0,0,0,0,-3.080715204,0.015914886,0.922272079
6721,24663925,0,0,0,10000,1,0,10,1,11,-1,-7,0,5,-70,-2019,-5,70,-2019,158,158,158,158,0,0,0,0,0,0,-3.08071658,0.015882865,0.922332021
6722,24664173,0,0,0,10000,1,0,10,1,11,-1,-7,0,5,-72,-2018,-5,72,-2018,158,158,158,158,0,0,0,0,0,0,-3.080716085,0.015850902,0.922391879
6723,24664421,0,0,0,10000,1,0,10,1,11,-1,-7,0,5,-73,-2018,-5,73,-2018,158,158,158,158,0,0,0,0,0,0,-3.080714767,0.015818992,0.922451598
6724,24664668,0,0,0,10000,1,0,10,1,11,-1,-7,0,6,-73,-2018,-6,73,-2018,158,158,158,158,0,0,0,0,0,0,-3.08071362,0.015786316,0.922511263
6725,24664916,0,0,0,10000,1,0,10,1,12,-1,-7,0,6,-67,-2019,-6,67,-2019,158,158,158,158,0,0,0,0,0,0,-3.080717358,0.015753944,0.9225762
6726,24665164,0,0,0,10000,1,0,10,0,11,-1,-7,0,5,-64,-2019,-5,64,-2019,158,158,158,158,0,0,0,0,0,0,-3.080723484,0.015726503,0.92263677
6727,24665411,0,0,0,10000,1,0,10,0,11,-1,-6,0,7,-65,-2019,-7,65,-2019,158,158,158,158,0,0,0,0,0,0,-3.080728946,0.015697446,0.92269731
6728,24665659,0,0,0,10000,1,0,10,0,11,-1,-6,0,7,-71,-2020,-7,71,-2020,158,158,158,158,0,0,0,0,0,0,-3.080729341,0.015668431,0.922757279
6729,24665907,0,0,0,10000,1,0,10,0,10,-1,-6,0,9,-75,-2021,-9,75,-2021,158,158,158,158,0,0,0,0,0,0,-3.080726425,0.015637537,0.922812722
6730,24666154,0,0,0,10000,1,0,10,0,11,-1,-6,0,9,-77,-2024,-9,77,-2024,158,158,158,158,0,0,0,0,0,0,-3.080722257,0.015606907,0.92287206
6731,24666402,0,0,0,10000,1,0,10,0,10,-1,-6,0,8,-71,-2025,-8,71,-2025,158,158,158,158,0,0,0,0,0,0,-3.080722841,0.015576892,0.922927877
6732,24666649,0,0,0,10000,1,0,10,-1,10,-1,-6,-1,6,-67,-2025,-6,67,-2025,158,158,158,158,0,0,0,0,0,0,-3.080726882,0.015552864,0.922983452
6733,24666897,0,0,0,10000,1,0,10,-1,10,-1,-6,-1,7,-68,-2026,-7,68,-2026,158,158,158,158,0,0,0,0,0,0,-3.08072997,0.015528067,0.923039223
6734,24667145,0,0,0,10000,1,0,10,-1,9,-1,-6,-1,9,-73,-2026,-9,73,-2026,158,158,158,158,0,0,0,0,0,0,-3.080728872,0.015501395,0.923090332
6735,24667392,0,0,0,10000,1,0,10,-1,9,-1,-6,-1,7,-73,-2026,-7,73,-2026,158,158,158,158,0,0,0,0,0,0,-3.080727946,0.01547639,0.923140974
6736,24667640,0,0,0,10000,1,0,10,-2,9,-1,-6,-1,6,-70,-2024,-6,70,-2024,158,158,158,158,0,0,0,0,0,0,-3.080729212,0.015456619,0.923191709
6737,24667888,0,0,0,10000,1,0,10,-2,9,-1,-5,-1,4,-67,-2024,-4,67,-2024,158,158,158,158,0,0,0,0,0,0,-3.080732943,0.015438531,0.923242513
6738,24668135,0,0,0,10000,1,0,10,-2,9,-1,-5,-1,2,-70,-2025,-2,70,-2025,158,158,158,158,0,0,0,0,0,0,-3.080734421,0.015422062,0.923292484
6739,24668383,0,0,0,10000,1,0,10,-1,9,-1,-5,-1,1,-75,-2026,-1,75,-2026,158,158,158,158,0,0,0,0,0,0,-3.080731664,0.01540216,0.923342093
6740,24668631,0,0,0,10000,1,0,9,-2,9,-1,-5,-1,0,-76,-2027,0,76,-2027,158,158,158,158,0,0,0,0,0,0,-3.080732456,0.015387414,0.923391166
6741,24668878,0,0,0,10000,1,0,9,-2,9,0,-5,-1,-3,-70,-2028,3,70,-2028,158,158,158,158,0,0,0,0,0,0,-3.080738386,0.015375113,0.923440393
6742,24669126,0,0,0,10000,1,0,9,-1,9,0,-5,-1,-5,-70,-2028,5,70,-2028,158,158,158,158,0,0,0,0,0,0,-3.080744155,0.015360211,0.923489728
6743,24669374,0,0,0,10000,1,0,9,-1,8,0,-6,-1,-5,-72,-2030,5,72,-2030,158,158,158,158,0,0,0,0,0,0,-3.080748302,0.015345045,0.923534503
6744,24669621,0,0,0,10000,1,0,9,0,9,0,-6,-1,-8,-75,-2032,8,75,-2032,158,158,158,158,0,0,0,0,0,0,-3.080750297,0.015328289,0.923582887
6745,24669869,0,0,0,10000,1,0,9,0,10,-1,-6,-1,-11,-72,-2034,11,72,-2034,158,158,158,158,0,0,0,0,0,0,-3.080754769,0.015314282,0.923635687
6746,24670117,0,0,0,10000,1,0,10,1,10,-1,-6,-1,-13,-71,-2035,13,71,-2035,158,158,158,158,0,0,0,0,0,0,-3.080755787,0.015297622,0.923688579
6747,24670364,0,0,0,10000,1,0,10,2,10,-1,-7,-1,-15,-73,-2035,15,73,-2035,158,158,158,158,0,0,0,0,0,0,-3.080755332,0.015278348,0.923740995
6748,24670612,0,0,0,10000,1,0,10,3,10,-1,-8,-1,-16,-77,-2035,16,77,-2035,158,158,158,158,0,0,0,0,0,0,-3.080751418,0.015255589,0.923793189
6749,24670860,0,0,0,10000,1,0,10,4,9,-1,-8,-1,-18,-75,-2035,18,75,-2035,158,158,158,158,0,0,0,0,0,0,-3.080749092,0.015229943,0.923841266
6750,24671107,0,0,0,10000,1,0,10,5,9,-1,-9,-1,-21,-75,-2036,21,75,-2036,158,158,158,158,0,0,0,0,0,0,-3.080746995,0.015202563,0.923888992
6751,24671355,0,0,0,10000,1,0,9,6,9,-1,-9,-1,-23,-76,-2038,23,76,-2038,158,158,158,158,0,0,0,0,0,0,-3.08074833,0.015172461,0.923936725
6752,24671603,0,0,0,10000,1,0,9,7,9,0,-10,-1,-26,-75,-2040,26,75,-2040,158,158,158,158,0,0,0,0,0,0,-3.080750588,0.015140544,0.923984402
6753,24671850,0,0,0,10000,1,0,9,8,10,0,-11,-1,-28,-75,-2041,28,75,-2041,158,158,158,158,0,0,0,0,0,0,-3.080753113,0.015106394,0.924036175
6754,24672098,0,0,0,10000,1,0,9,9,9,0,-11,-1,-28,-74,-2043,28,74,-2043,158,158,158,158,0,0,0,0,0,0,-3.080756339,0.015067573,0.924084203
6755,24672346,0,0,0,10000,1,0,9,10,9,0,-12,-1,-28,-72,-2044,28,72,-2044,158,158,158,158,0,0,0,0,0,0,-3.080761255,0.015024493,0.924132738
6756,24672593,0,0,0,10000,1,0,9,11,9,0,-12,-1,-28,-72,-2043,28,72,-2043,158,158,158,158,0,0,0,0,0,0,-3.080766269,0.014977367,0.924181339
6757,24672841,0,0,0,10000,1,0,9,12,10,0,-13,-1,-28,-77,-2043,28,77,-2043,158,158,158,158,0,0,0,0,0,0,-3.080767073,0.014926084,0.924234045
6758,24673088,0,0,0,10000,1,0,9,14,10,0,-14,-1,-27,-79,-2042,27,79,-2042,158,158,158,158,0,0,0,0,0,0,-3.080766339,0.014865681,0.924286955
6759,24673336,0,0,0,10000,1,0,9,15,9,0,-15,-1,-28,-77,-2041,28,77,-2041,158,158,158,158,0,0,0,0,0,0,-3.080766983,0.014801408,0.924336064
6760,24673584,0,0,0,10000,1,0,9,17,9,0,-16,-1,-29,-75,-2040,29,75,-2040,158,158,158,158,0,0,0,0,0,0,-3.080769225,0.014729455,0.924385764
6761,24673831,0,0,0,10000,1,0,9,18,9,0,-17,-1,-29,-79,-2038,29,79,-2038,158,158,158,158,0,0,0,0,0,0,-3.080768227,0.014653634,0.924435002
6762,24674079,0,0,0,10000,1,0,9,20,10,0,-18,-1,-30,-81,-2039,30,81,-2039,158,158,158,158,0,0,0,0,0,0,-3.080765548,0.014570083,0.924488844
6763,24674327,0,0,0,10000,1,0,9,22,9,0,-19,-1,-31,-81,-2039,31,81,-2039,158,158,158,158,0,0,0,0,0,0,-3.080762814,0.014478608,0.92453871
6764,24674574,0,0,0,10000,1,0,9,24,9,0,-20,-1,-33,-80,-2040,33,80,-2040,158,158,158,158,0,0,0,0,0,0,-3.080761114,0.014380705,0.92458872
6765,24674822,0,0,0,10000,1,0,8,25,8,0,-21,-1,-33,-78,-2041,33,78,-2041,158,158,158,158,0,0,0,0,0,0,-3.080765215,0.014277972,0.924635077
6766,24675070,0,0,0,10000,1,0,9,26,8,0,-22,-2,-33,-70,-2040,33,70,-2040,158,158,158,158,0,0,0,0,0,0,-3.080771515,0.014171116,0.924682645
